Id1,Nome da imagem,Experimento,Skipped,MstoCreate,MstoLabel,Curto,LeftPoca,WidthPoca,TopPoca,HeightPoca,LeftArame,WidthArame,TopArame,HeightArame
cldtp7hdl08gd07z65s219y6q,Img757.bmp,Experimento5,FALSE,14139,14139,0,39,123,91,1,90,25,91,40
cldtp7poo08jx070p4w1d8i5m,Img758.bmp,Experimento5,FALSE,25183,25183,0,42,118,87,1,90,25,87,35
cldtp81ai1ich071t7ln6gx18,Img759.bmp,Experimento5,FALSE,10541,10541,0,44,118,90,2,90,24,90,37
cldtp8law147k07yzc6115sq4,Img517.bmp,Experimento5,FALSE,11165,11165,0,45,118,80,1,90,26,80,45
cldtp8wan13bc071bdwmt0cnp,Img518.bmp,Experimento5,FALSE,10182,10182,0,38,124,82,1,90,26,82,39
cldtp952z15gp07ze2ww170w6,Img519.bmp,Experimento5,FALSE,19814,19814,0,38,129,84,1,90,26,84,38
cldtp9drn13g107133q9khl46,Img520.bmp,Experimento5,FALSE,9997,9997,0,39,129,88,1,90,26,88,43
cldtp9m5h13ic07zc70bnd3bn,Img521.bmp,Experimento5,FALSE,4074,4074,0,42,123,87,1,90,25,87,36
cldtp9tw015kp07ze0ugx3vkg,Img522.bmp,Experimento5,FALSE,11217,11217,0,43,122,90,1,90,26,90,35
cldtpa16y02ro0711gxhz5ogj,Img523.bmp,Experimento5,FALSE,10512,10512,0,42,121,91,1,91,24,91,32
cldtpaboj02g7070k5m9w1e67,Img524.bmp,Experimento5,FALSE,28007,28007,0,42,123,93,3,91,24,93,31
cldtpakmx02dj071jea9y0clw,Img525.bmp,Experimento5,FALSE,29576,29576,0,42,121,87,3,91,24,87,31
cldtpb0x108ww07z6bgcber0d,Img526.bmp,Experimento5,FALSE,1333,1333,0,44,123,84,1,91,24,84,34
cldtpbfzy1324070l3qzj21hf,Img527.bmp,Experimento5,FALSE,25629,25629,0,45,118,83,1,90,26,83,38
cldtpbx8p02nv070k9ne98kn2,Img528.bmp,Experimento5,FALSE,11384,11384,0,44,120,86,1,90,25,86,35
cldtpck5d15wa07zedtyzb72r,Img529.bmp,Experimento5,FALSE,10139,10139,0,45,120,85,1,90,25,85,33
cldtpct1z14o207yz9y1e516q,Img530.bmp,Experimento5,FALSE,12513,12513,0,45,120,88,1,91,24,88,33
cldtpd42d01hb070a4vq8dvcj,Img531.bmp,Experimento5,FALSE,18273,18273,1,44,122,96,1,90,25,96,26
cldtpdd08002q070r5dxj1alu,Img532.bmp,Experimento5,FALSE,1126,1126,1,44,123,98,1,91,24,98,27
cldtpdns313w6071bgekieuz8,Img533.bmp,Experimento5,FALSE,40197,40197,1,45,121,102,1,91,23,102,23
cldtpdvw90056070r1s4yg2nf,Img25.bmp,Experimento5,FALSE,18067,18067,0,42,126,91,1,91,24,91,32
cldtperj001pb070n0570g3l4,Img26.bmp,Experimento5,FALSE,19179,19179,0,43,125,92,1,91,24,92,33
cldtpf0s201o6071udvnra3u0,Img38.bmp,Experimento5,FALSE,10596,10596,0,42,126,91,1,90,24,91,36
cldtpfebi095m07xxdijj7mmv,Img39.bmp,Experimento5,FALSE,10327,10327,0,47,119,89,1,90,24,89,35
cldtpflr701rh070aeywl6qva,Img40.bmp,Experimento5,FALSE,2892,2892,0,46,121,91,1,89,25,91,37
cldtpftif00cy070fgoj71q8k,Img41.bmp,Experimento5,FALSE,18935,18935,0,47,118,90,1,90,25,90,40
cldtpg11s01ta070a6elj0863,Img42.bmp,Experimento5,FALSE,2177,2177,0,46,121,95,2,90,23,95,28
cldtpgal014b707zc684pd6rz,Img43.bmp,Experimento5,FALSE,13311,13311,0,46,119,94,1,90,23,94,32
cldtpghut00hz070l3wzg20c4,Img44.bmp,Experimento5,FALSE,3295,3295,0,45,121,91,1,90,24,91,31
cldtpgscp00j4070l50w4gqnt,Img45.bmp,Experimento5,FALSE,13908,13908,0,44,124,92,1,89,25,92,34
cldtphj8a14n60722djfl3l3w,Img46.bmp,Experimento5,FALSE,10608,10608,0,45,123,96,1,89,25,96,33
cldtphskf09q5070p5zzpdg85,Img47.bmp,Experimento5,FALSE,11814,11814,0,44,125,98,1,89,26,98,27
cldtpi3t814pw0722cs05htiv,Img48.bmp,Experimento5,FALSE,13806,13806,1,45,123,100,1,89,24,100,32
cldtpicd114id0713hsvd7vp5,Img49.bmp,Experimento5,FALSE,1895,1895,0,33,136,86,1,90,24,86,31
cldtpils200os070ffiuu6oj9,Img50.bmp,Experimento5,FALSE,1,0,0,42,126,88,1,90,24,88,37
cldtpiwxq00q1070f14cf3i73,Img51.bmp,Experimento5,FALSE,18252,18252,0,42,128,91,1,90,24,91,39
cldtpj45v026g070agn714hn2,Img52.bmp,Experimento5,FALSE,7885,7885,0,42,127,94,2,90,23,94,37
cldtpk4rw17rm07221dgm5dk8,Img53.bmp,Experimento5,FALSE,6932,6932,0,43,128,92,1,90,24,92,36
cldtpkce714rf07138ijwd5eh,Img35.bmp,Experimento5,FALSE,303744,303744,0,45,121,92,1,90,24,92,34
cldtpki1c09ub07xxfi3d5rqw,Img36.bmp,Experimento5,FALSE,16647,16647,0,44,123,89,1,89,26,89,36
cldtpkuwl168h07yt9063e0kt,Img37.bmp,Experimento5,FALSE,13966,13966,0,44,124,92,1,90,24,92,36
cldtpl5fj174807zecvosg9zx,Img88.bmp,Experimento5,FALSE,12617,12617,0,40,130,92,3,90,25,92,30
cldtpljha14ue071b3jxhbeq7,Img170.bmp,Experimento5,FALSE,13746,13746,1,42,125,100,1,91,24,100,32
cldtplu6p02ko070n2yle9i0k,Img171.bmp,Experimento5,FALSE,12604,12604,0,32,137,78,1,91,25,78,39
cldtpm49814ye07132jan30ee,Img172.bmp,Experimento5,FALSE,12261,12261,0,43,123,82,1,91,24,82,39
cldtpmf7x1jy1071t9kqp89u6,Img173.bmp,Experimento5,FALSE,16013,16013,0,39,129,87,3,91,24,87,36
cldtpmp8p15u107yzhx7w4dla,Img174.bmp,Experimento5,FALSE,10913,10913,0,39,130,89,1,91,25,89,35
cldtpmz1y16s607yx1m8h4fir,Img175.bmp,Experimento5,FALSE,13538,13538,0,38,131,89,1,90,25,89,37
cldtpnbpg02oe07z41zksh0nc,Img176.bmp,Experimento5,FALSE,15677,15677,0,38,131,96,2,90,25,96,32
cldtpnl5602sy070n8izvgpyw,Img177.bmp,Experimento5,FALSE,11474,11474,0,38,132,97,1,91,24,97,28
cldtpnvvk155f07136m9dfe3h,Img178.bmp,Experimento5,FALSE,10409,10409,0,39,129,100,1,91,24,100,29
cldtpo9ka162e07xs007i4nnb,Img179.bmp,Experimento5,FALSE,19888,19888,0,38,130,98,1,90,25,98,32
cldtpohis01d3070f0ozd89z9,Img180.bmp,Experimento5,FALSE,11022,11022,0,38,131,96,1,91,24,96,31
cldtpoq8615tu0722ebac0eqi,Img181.bmp,Experimento5,FALSE,303638,303638,0,40,128,96,1,90,25,96,35
cle3niy114i2u070keha9aawx,Img182.bmp,Experimento5,FALSE,10802,10802,0,39,127,96,1,90,26,96,33
cle3nizv93t2s07z27qdkc73q,Img183.bmp,Experimento5,FALSE,2498,2498,0,41,126,93,3,91,25,93,37
cle3njd0048e707yg5akiaxpf,Img184.bmp,Experimento5,FALSE,45753,45753,0,41,128,88,1,91,25,88,39
cle3njtu43yyg070c9kwt30vw,Img185.bmp,Experimento5,FALSE,19847,19847,0,42,125,91,3,90,26,91,37
cle3nkt6c48lb07yg4aixcfs4,Img186.bmp,Experimento5,FALSE,4439,4439,0,41,127,94,1,90,25,94,39
cle3nl5f24b2s07vvauit7lit,Img187.bmp,Experimento5,FALSE,101,101,1,44,125,96,2,90,26,96,39
cle3nldd23ay9070w1kcwad0c,Img188.bmp,Experimento5,FALSE,19378,19378,1,42,126,97,1,90,25,97,35
cle3nlo4741xf07z9ca5d2wwy,Img189.bmp,Experimento5,FALSE,2073,2073,1,41,127,92,2,90,25,92,37
cle3nlw7f4ppg070x2j261pwv,Img190.bmp,Experimento5,FALSE,12859,12859,0,33,135,74,1,92,24,74,42
cle3nm3s73vc307z02wnndo3s,Img191.bmp,Experimento5,FALSE,11402,11402,0,42,137,81,1,91,25,81,39
cle3nmcnn4441071f522hb0v2,Img192.bmp,Experimento5,FALSE,11768,11768,0,40,140,83,1,90,24,83,40
cle3nmmwk3zb4070c3jyfguod,Img193.bmp,Experimento5,FALSE,19153,19153,0,39,129,86,1,90,25,86,35
cle3nmw1z3vfp07z0g8aw8jzy,Img194.bmp,Experimento5,FALSE,10681,10681,0,39,131,90,1,91,25,90,38
cle3nn5qr4j2d07z25v1w8suk,Img195.bmp,Experimento5,FALSE,1921,1921,1,38,132,96,1,90,25,96,44
cle3nncvh46qh07z480wpcdf5,Img196.bmp,Experimento5,FALSE,1013,1013,0,37,133,78,1,91,25,78,40
cle3nntbi4ir8070k8bjg7iin,Img197.bmp,Experimento5,FALSE,18059,18059,0,37,132,80,2,91,26,80,44
cle3no0r03bap070war7e9bl8,Img198.bmp,Experimento5,FALSE,1702,1702,0,38,131,89,2,92,24,89,34
cle3no8uf429q07z9a145adl6,Img199.bmp,Experimento5,FALSE,1839,1839,0,39,129,93,1,91,24,93,30
cle3noffp48m107zh1k02afbi,Img200.bmp,Experimento5,FALSE,19229,19229,0,39,130,91,1,90,26,91,33
cle3noo0546vx07z4a8xd3yz4,Img201.bmp,Experimento5,FALSE,1329,1329,0,39,130,89,2,90,26,89,35
cle3np2v34qsd07w24e4mg9na,Img202.bmp,Experimento5,FALSE,18969,18969,0,40,125,91,1,90,26,91,29
cle3npac73zpz070c4wqs2uz8,Img203.bmp,Experimento5,FALSE,949,949,0,39,126,91,1,91,25,91,38
cle3npim54je507z25twufo3u,Img204.bmp,Experimento5,FALSE,3624,3624,0,41,125,90,1,91,25,90,37
cle3nppwt472w07z4d82qhloy,Img205.bmp,Experimento5,FALSE,12813,12813,0,40,122,90,1,91,25,90,38
cle3npx96550o07zt68wmb4uk,Img206.bmp,Experimento5,FALSE,18462,18462,0,41,126,91,1,91,25,91,31
cle3nq7fo48um07zh7hq66lua,Img207.bmp,Experimento5,FALSE,935,935,0,40,127,91,1,91,25,91,37
cle3nqhej4ji907z24emv0uza,Img208.bmp,Experimento5,FALSE,10338,10338,0,39,127,97,1,91,25,97,44
cle3nqoeq4b85071d4nejh3yy,Img209.bmp,Experimento5,FALSE,10237,10237,0,40,126,96,1,92,24,96,36
cle3nqv7j3zx2070c4w3w0wux,Img210.bmp,Experimento5,FALSE,9651,9651,0,42,123,94,1,92,24,94,36
cle3nr2qq3w1t07z0e8j7ad41,Img211.bmp,Experimento5,FALSE,2674,2674,0,40,128,85,1,93,24,85,38
cle3nra734qfs070xdgey46fl,Img212.bmp,Experimento5,FALSE,10038,10038,0,39,128,86,1,91,26,86,37
cle3nrh7044qw071fatk20mt0,Img213.bmp,Experimento5,FALSE,1851,1851,0,41,124,81,1,91,26,81,42
cle3nrqiz44s5071f91k2coqg,Img214.bmp,Experimento5,FALSE,2645,2645,0,40,127,79,3,92,25,79,41
cle3nryma3bsq070w1eklhhy3,Img215.bmp,Experimento5,FALSE,1949,1949,0,40,125,82,2,92,25,82,37
cle3ns5jp403r070cadx5593d,Img216.bmp,Experimento5,FALSE,9988,9988,0,40,125,84,2,92,24,84,37
cle3nsewd5s87071hegwy3qg5,Img217.bmp,Experimento5,FALSE,1727,1727,0,41,125,79,1,91,26,79,39
cle3nsmjm4qmk070x21qnfi4m,Img218.bmp,Experimento5,FALSE,13997,13997,0,40,126,87,1,91,25,87,38
cle3nstua3ueo07z2ghh5exml,Img219.bmp,Experimento5,FALSE,19115,19115,1,41,124,94,1,91,25,94,29
cle3nt2f7498s07zhchbu97my,Img220.bmp,Experimento5,FALSE,8658,8658,1,41,125,89,1,91,26,89,35
cle3ntdpy4cbf07vv2rbpavtk,Img221.bmp,Experimento5,FALSE,8493,8493,1,41,124,96,1,93,23,96,30
cle3ntkys49c607zhaj78blah,Img222.bmp,Experimento5,FALSE,8687,8687,0,37,139,74,1,93,24,74,41
cle3ntr865sfk071heahhesyg,Img223.bmp,Experimento5,FALSE,10684,10684,0,37,129,76,1,93,25,76,37
cle3ntxhv4qu9070xfi6xfhkn,Img224.bmp,Experimento5,FALSE,9794,9794,0,39,130,80,1,92,25,80,44
cle3nu3or3g4c070h6isk3d66,Img225.bmp,Experimento5,FALSE,9229,9229,0,39,132,81,1,93,24,81,40
cle3nubjb431p07z90mpi0bbl,Img226.bmp,Experimento5,FALSE,8826,8826,0,39,134,81,1,92,25,81,42
cle3nuiof432k07z9az8mdero,Img227.bmp,Experimento5,FALSE,6383,6383,0,42,132,88,2,92,25,88,41
cle3nupdg354307zfgpuld16j,Img228.bmp,Experimento5,FALSE,2001,2001,0,40,130,90,3,93,24,90,32
cle3nuvrw3w6w070xetdv1wvo,Img229.bmp,Experimento5,FALSE,10673,10673,0,41,128,87,1,92,24,87,39
cle3nv8da459v071fbaws13vp,Img230.bmp,Experimento5,FALSE,2296,2296,0,39,129,89,1,93,24,89,37
cle3nvgcd35ew07zf9ey32245,Img231.bmp,Experimento5,FALSE,19674,19674,0,41,128,87,3,92,25,87,33
cle3nvp304k9g07z2g50108jb,Img232.bmp,Experimento5,FALSE,952,952,0,40,130,91,1,92,25,91,29
cle3nvxkp4cpr07vv11dp50id,Img233.bmp,Experimento5,FALSE,8457,8457,0,40,128,91,1,92,25,91,30
cle3nw5on40nq070c7kmbfk2b,Img234.bmp,Experimento5,FALSE,9245,9245,0,41,126,89,1,91,26,89,32
cle3nwcms4k25070kgyzt755g,Img235.bmp,Experimento5,FALSE,9697,9697,0,42,125,87,1,92,25,87,34
cle3nwipk3wey070xa1adhahv,Img236.bmp,Experimento5,FALSE,16123,16123,0,41,126,90,1,92,24,90,29
cle3nwpoj4ked07z2eaizhrhm,Img237.bmp,Experimento5,FALSE,938,938,0,41,127,90,1,92,25,90,30
cle3nwwgp3gh1070hb6klhdfh,Img238.bmp,Experimento5,FALSE,131,131,0,40,128,87,2,92,25,87,34
cle3nxb7l4ki507z24kzl65fd,Img239.bmp,Experimento5,FALSE,19622,19622,0,41,126,88,1,92,25,88,30
cle3nxi8d4s0v07w2853yclp7,Img240.bmp,Experimento5,FALSE,8822,8822,0,41,127,86,1,92,24,86,34
cle3nxqcl3wl7070x619hbd1i,Img241.bmp,Experimento5,FALSE,8876,8876,0,41,127,81,1,92,24,81,37
cle3nxy4945ka071fdt3rapur,Img242.bmp,Experimento5,FALSE,9789,9789,0,41,126,81,3,92,25,81,36
cle3ny4hx4kld07z23gayfkje,Img243.bmp,Experimento5,FALSE,9716,9716,0,40,127,83,1,92,25,83,34
cle3nyaxl3wo6070xboh65bb8,Img244.bmp,Experimento5,FALSE,19475,19475,0,41,127,83,1,92,25,83,32
cle3nyi115t1r071hcg6a1dxh,Img245.bmp,Experimento5,FALSE,8707,8707,0,42,126,82,1,92,25,82,38
cle3nyp4843m407z9d1096v0b,Img246.bmp,Experimento5,FALSE,4328,4328,0,42,126,85,1,92,24,85,33
cle3nz5bq4kqe07z2a7sb3eq4,Img247.bmp,Experimento5,FALSE,19911,19911,0,40,127,86,1,92,25,86,33
cle3nzbmf3gts070hf3zl6hw4,Img248.bmp,Experimento5,FALSE,6306,6306,1,42,125,86,1,91,25,86,36
cle3nzm7c3wwl070xgyva5g9q,Img249.bmp,Experimento5,FALSE,19175,19175,1,41,127,87,1,92,24,87,42
cle3nzugx3cwy070wd4j1a4i8,Img250.bmp,Experimento5,FALSE,4641,4641,1,42,125,90,1,92,25,90,34
cle3o06nq418d070cen0qf19e,Img251.bmp,Experimento5,FALSE,18185,18185,1,42,125,96,1,92,24,96,33
cle3o0e2h3x10070xenr217oz,Img252.bmp,Experimento5,FALSE,10036,10036,0,36,133,76,1,92,25,76,34
cle3o0pan3h13070h5g5dbete,Img253.bmp,Experimento5,FALSE,10791,10791,0,32,136,81,1,93,24,81,34
cle3o0vxd5tfg071hc3zwawga,Img254.bmp,Experimento5,FALSE,7287,7287,0,32,140,86,2,92,24,86,34
cle3o139f366907zfgylo93oz,Img255.bmp,Experimento5,FALSE,11833,11833,0,31,143,86,2,92,25,86,32
cle3o1cse48o407z4ah3gh3ke,Img256.bmp,Experimento5,FALSE,19202,19202,0,38,137,94,1,92,25,94,27
cle3o1o2l5tjv071h7a09bofm,Img257.bmp,Experimento5,FALSE,12342,12342,0,38,135,92,1,92,24,92,29
cle3o1xld48s807z4aig4h3kf,Img258.bmp,Experimento5,FALSE,19683,19683,0,38,133,94,1,92,24,94,32
cle3o252g4run070x1oe79ys7,Img259.bmp,Experimento5,FALSE,1224,1224,0,38,133,94,1,92,24,94,30
cle3o2nnv3vu007z2gx556yjr,Img260.bmp,Experimento5,FALSE,3954,3954,0,38,132,91,4,92,24,91,33
cle3o2vj74dp307vv7xpc0d73,Img261.bmp,Experimento5,FALSE,20008,20008,0,38,133,92,1,92,25,92,36
clejbyp2417g807zc18ezc0sk,Img263.bmp,Experimento5,FALSE,13582,13582,0,44,126,91,1,91,25,91,36
clejbyrgz1fbm07wq1zft36yv,Img264.bmp,Experimento5,FALSE,18574,18574,0,42,126,87,1,91,26,87,36
clejbz5e41qvy07xs60qj6zwc,Img265.bmp,Experimento5,FALSE,7952,7952,0,41,124,91,1,92,25,91,32
clejbzgsf14s007z2h98j4xsh,Img266.bmp,Experimento5,FALSE,10403,10403,0,42,123,90,1,91,25,90,32
clejbznd10s0t07zebylp55g0,Img267.bmp,Experimento5,FALSE,115,115,0,41,127,89,1,91,26,89,34
clejbzt9310lt07xh4ds3cltp,Img268.bmp,Experimento5,FALSE,16098,16098,1,40,125,92,1,91,24,92,40
clejc013r0oti07xn1vmce2ba,Img269.bmp,Experimento5,FALSE,10406,10406,0,39,129,87,1,91,25,87,38
clejc09eu7u6607xr2mfg44gx,Img270.bmp,Experimento5,FALSE,19598,19598,0,41,124,89,4,91,25,89,34
clejc0mih1fh407zj763h7znd,Img271.bmp,Experimento5,FALSE,4223,4223,0,39,128,84,2,91,25,84,37
clejc0v6i0nno07xw2wdv6usz,Img272.bmp,Experimento5,FALSE,68409,68409,0,37,126,86,1,91,25,86,41
clejc13fw1anp07zc0j1lhy04,Img273.bmp,Experimento5,FALSE,30342,30342,0,40,124,90,1,91,24,90,36
clejc21kb16vl07xh2q1l4zr0,Img274.bmp,Experimento5,FALSE,13555,13555,0,41,122,89,1,91,25,89,32
clejc2vc91orl07wq9ex6d2uf,Img275.bmp,Experimento5,FALSE,16948,16948,0,41,124,84,1,91,25,84,45
clejc33or1lr007zjd1wwa0em,Img276.bmp,Experimento5,FALSE,18446,18446,1,41,122,95,1,90,27,95,41
clejc3fae0va407zecivd7t3o,Img277.bmp,Experimento5,FALSE,8348,8348,1,41,122,89,1,91,25,89,40
clejc3tc780i007xrg0hy95op,Img278.bmp,Experimento5,FALSE,9104,9104,1,42,120,92,1,91,25,92,36
clejc407p0wnr07102ucrerur,Img279.bmp,Experimento5,TRUE,113974,113974,1,0,0,0,0,0,0,0,0
clejc46yt7xk507xw6u7d2ap2,Img280.bmp,Experimento5,TRUE,2834,2834,1,0,0,0,0,0,0,0,0
clejc6rco1lik0710e8fc39k8,Img281.bmp,Experimento5,FALSE,11126,11126,0,43,126,81,1,92,24,81,37
clejc6tzg1gdk07xh353r9v1g,Img282.bmp,Experimento5,FALSE,21592,21592,0,42,124,81,1,92,25,81,37
clejc73h51ge407xhh15o6qpr,Img283.bmp,Experimento5,FALSE,14837,14837,0,34,130,84,2,92,24,84,36
clejc7k7h1k6y07zc0p503onf,Img284.bmp,Experimento5,FALSE,13096,13096,0,32,137,80,2,91,26,80,29
clejc7tes1uez071mf4cc6dbs,Img285.bmp,Experimento5,FALSE,11631,11631,0,38,133,87,1,92,23,87,31
clejc858j1i2407xmbxdd5y73,Img286.bmp,Experimento5,FALSE,14183,14183,0,38,133,88,1,92,24,88,33
clejc8fo886vn07xr7af87d74,Img287.bmp,Experimento5,FALSE,12131,12131,0,39,131,89,1,91,25,89,33
clejc8p0k1m1i07zjggb5ba5a,Img288.bmp,Experimento5,FALSE,10747,10747,0,39,131,86,1,92,24,86,39
clejc90fx14t507zec8qj55vq,Img289.bmp,Experimento5,FALSE,11247,11247,0,39,131,89,2,91,25,89,36
clejc9d4e13fl07xw2ak05omf,Img290.bmp,Experimento5,FALSE,11503,11503,0,38,134,86,3,91,25,86,36
clejc9ju21ui5071mad218y0n,Img291.bmp,Experimento5,FALSE,14684,14684,0,38,132,89,1,91,25,89,42
clejc9uj91mct07za3f2cfu93,Img292.bmp,Experimento5,FALSE,1293,1293,0,40,128,89,1,91,25,89,28
clejca2aq86yh07xr1hiy0sig,Img293.bmp,Experimento5,FALSE,10915,10915,0,39,132,86,1,91,26,86,28
clejcae4q1hox07z2dubxas8u,Img294.bmp,Experimento5,FALSE,11098,11098,0,39,131,86,1,91,25,86,34
clejcapdd167t071016lb46pu,Img295.bmp,Experimento5,FALSE,1037,1037,0,39,129,89,1,91,25,89,34
clejcay7d168c0710cuv9g50n,Img296.bmp,Experimento5,FALSE,19309,19309,0,39,127,87,1,91,25,87,32
clejcb93m180c07zedtgy4d7k,Img297.bmp,Experimento5,FALSE,2568,2568,0,40,126,89,1,91,25,89,38
clejcbfmh1ukz071mbiga26bc,Img298.bmp,Experimento5,FALSE,17604,17604,0,40,127,89,1,91,25,89,37
clejcbrxb1ulb071mff3sbnmp,Img299.bmp,Experimento5,FALSE,11086,11086,0,39,127,87,2,92,24,87,34
clejcbwmf1lc407xmbp7t8zg6,Img300.bmp,Experimento5,FALSE,11655,11655,0,38,130,87,1,91,25,87,38
clejccada80r3071l5ejhaxx3,Img301.bmp,Experimento5,FALSE,1036,1036,0,39,129,89,1,91,24,89,32
clejccj9u1lcx07xm9tkd9yiz,Img302.bmp,Experimento5,FALSE,14672,14672,0,39,125,91,2,92,24,91,32
clejccslu1ovl0710cdafhc41,Img303.bmp,Experimento5,FALSE,10752,10752,0,40,125,84,1,92,23,84,39
clejcd0ze1txo07xohfvu8d90,Img304.bmp,Experimento5,FALSE,17647,17647,0,40,128,85,1,91,25,85,40
clejcdcnk1vjf07zjh32whzj2,Img305.bmp,Experimento5,FALSE,59973,59973,0,41,125,88,1,91,25,88,37
clejcdlic1b2707xne74if7dk,Img306.bmp,Experimento5,FALSE,6868,6868,0,41,121,89,1,91,25,89,41
clejceeug06af07y41oln3ttn,Img307.bmp,Experimento5,FALSE,11722,11722,0,40,125,91,3,92,23,91,41
clejcen3q80uu071ldcxs6qcf,Img308.bmp,Experimento5,FALSE,15768,15768,0,40,127,91,1,91,25,91,40
clejcf13r004307zj8m0oatdn,Img309.bmp,Experimento5,FALSE,18037,18037,0,42,120,93,1,91,25,93,36
clejcfai5038k07vwcwqb8i4i,Img310.bmp,Experimento5,FALSE,12238,12238,0,43,120,95,1,91,25,95,36
clejcfsvo1x4j07xoatkb3acl,Img311.bmp,Experimento5,FALSE,1757,1757,0,42,122,92,1,91,25,92,40
clejcg5wa1x4y07xo5ntverhk,Img312.bmp,Experimento5,FALSE,17151,17151,1,41,122,100,1,92,24,100,37
clejcge991tt107zc9n5mdraq,Img313.bmp,Experimento5,FALSE,11027,11027,1,40,122,102,3,92,23,102,36
clejcgscm1xw0071mhc98axna,Img314.bmp,Experimento5,FALSE,13838,13838,1,41,122,100,1,92,24,100,47
clejch5pt06ds07zj530j1dv8,Img315.bmp,Experimento5,FALSE,19875,19875,0,42,122,84,1,93,23,84,36
clejchf62194w07zo2ce3f0r1,Img316.bmp,Experimento5,FALSE,4041,4041,0,38,125,85,1,92,24,85,35
clejchpl51j8507xw4k3l845e,Img317.bmp,Experimento5,FALSE,1384,1384,0,36,128,87,1,92,24,87,36
clejchy3v272y07xs3c6odbob,Img318.bmp,Experimento5,FALSE,14885,14885,0,36,131,87,1,92,24,87,37
clejci8ku0tc2070ufgn77xpi,Img319.bmp,Experimento5,FALSE,15027,15027,0,33,137,89,2,92,24,89,37
clejcijjm2ryg070a7dt330pc,Img320.bmp,Experimento5,FALSE,1967,1967,0,34,135,97,1,91,25,97,33
clejcixb121gq0710b09a9wb3,Img321.bmp,Experimento5,FALSE,2334,2334,0,38,132,96,1,91,24,96,31
clejcj7ig21h70710dubk90ly,Img322.bmp,Experimento5,FALSE,35833,35833,0,38,132,97,1,91,24,97,34
clejcjfbb1jam07xwaqfc54uu,Img323.bmp,Experimento5,FALSE,3671,3671,0,38,132,94,2,92,23,94,35
clejck3tm8akc07xw3vi3eo3a,Img324.bmp,Experimento5,FALSE,6817,6817,0,39,133,91,1,91,25,91,29
clejckvwr0cqk07y438ulf9q3,Img325.bmp,Experimento5,FALSE,9808,9808,0,40,129,94,1,91,25,94,24
clejcmc1i1rzr07xm4swk5i5m,Img326.bmp,Experimento5,FALSE,1745,1745,0,40,129,92,1,90,26,92,29
clejcmi9h20h907xo2z421mdk,Img327.bmp,Experimento5,FALSE,29523,29523,0,40,128,94,1,91,25,94,27
clejcmpjh26ff07zc2jqd88n2,Img328.bmp,Experimento5,FALSE,10102,10102,0,40,129,97,1,91,24,97,25
clejcn6398ahw071leq8xenck,Img329.bmp,Experimento5,FALSE,264,264,1,44,124,94,1,90,25,94,30
clejcndn80cu407y4c0vs8ym7,Img330.bmp,Experimento5,FALSE,12934,12934,1,46,121,98,1,90,25,98,26
clejcnkz81kvo07zegd03bv3p,Img331.bmp,Experimento5,FALSE,10537,10537,1,43,124,103,1,90,25,103,23
clejcnub41fm007zocrjt9u7l,Img332.bmp,Experimento5,FALSE,13663,13663,0,38,130,90,1,92,24,90,31
clejco4s52ydf070a8q19aiph,Img333.bmp,Experimento5,FALSE,15958,15958,0,42,127,85,1,91,25,85,35
clejcodjg27p607vz52d5djbo,Img334.bmp,Experimento5,FALSE,13158,13158,0,42,127,89,3,91,25,89,32
clejcoo4o2yef070ab0t63vgv,Img335.bmp,Experimento5,FALSE,39305,39305,0,38,133,95,1,92,24,95,32
clejcp1pd28zb07xh34i75xrf,Img336.bmp,Experimento5,FALSE,10869,10869,0,38,133,95,1,91,25,95,32
clejcprb31prn07xw03a9c6vb,Img337.bmp,Experimento5,FALSE,1021,1021,0,39,132,98,2,91,24,98,29
clejcpz8o1j7i07103672egf1,Img338.bmp,Experimento5,FALSE,18714,18714,0,39,132,100,1,92,23,100,27
clejcq75y8alz071l7k3s7xnc,Img339.bmp,Experimento5,FALSE,10028,10028,0,39,132,96,1,91,25,96,34
clejcqf9n271u07z2c5pu7m17,Img340.bmp,Experimento5,FALSE,9709,9709,0,39,132,97,1,91,25,97,33
clejcqmot2dmp07xsaqnmd4rx,Img341.bmp,Experimento5,FALSE,972,972,0,40,130,98,1,92,24,98,32
clejcqtw82cs607zc2i9f6jas,Img342.bmp,Experimento5,FALSE,8836,8836,0,40,131,100,1,92,24,100,29
clejcr0qo12l5071722j790n9,Img343.bmp,Experimento5,FALSE,9353,9353,0,39,132,101,2,91,25,101,28
clejcr7tw1iul07zo8srhd53e,Img344.bmp,Experimento5,FALSE,8634,8634,0,39,131,103,1,91,24,103,27
clejcre6n2dok07xsc43q19u0,Img345.bmp,Experimento5,FALSE,8507,8507,1,41,127,104,1,91,24,104,27
clejcrkzt1yik07xm1ilxeb3v,Img346.bmp,Experimento5,FALSE,9359,9359,0,40,129,101,1,91,25,101,31
clejcrr6u1iv407zo877ighhp,Img347.bmp,Experimento5,FALSE,8228,8228,0,40,129,109,1,91,25,109,25
clejcrxhr2dpq07xscwcv8sci,Img348.bmp,Experimento5,FALSE,9765,9765,0,39,132,107,1,90,25,107,24
clejcs47d2cul07zc3vhk5oe5,Img349.bmp,Experimento5,FALSE,3009,3009,0,40,129,106,1,91,24,106,27
clejcsa5m1zlr07za1g0hhyhm,Img350.bmp,Experimento5,FALSE,11883,11883,0,41,129,103,2,91,24,103,29
